user_id,age,gender,occupation,sleep_duration,bedtime_hour,wakeup_hour,stress_level,exercise_duration,caffeine_intake,screen_time_before_bed,alcohol_intake,meal_timing,mood_before_sleep,room_temperature,noise_level,light_exposure,sleep_interruptions,sleep_quality,date
user_0119,44,Female,Unemployed,8.127364754524343,20.47181855596235,4.599183310486694,3.657811946109468,4.208256658792469,2,0.4825800326799196,1,21.01833663518075,0,15.0,0.9169826572369753,2.798499223683232,0,Average,2025-09-28
user_0120,44,Female,Student,6.103231843027975,20.3509349884817,2.4541668315096743,1.648328469059729,2.1590215959759904,3,1.5287641656302475,0,16.977407197006748,1,15.0,2.7066531608207627,2.500341040093566,0,Average,2025-09-30
user_0121,24,Female,Healthcare Worker,7.248554732746798,22.75729757057467,6.005852303321468,1.2763491867954613,16.56729208843354,2,0.8339480860459548,0,20.056746565700372,0,21.023077489837906,2.7421247276392453,10.0,1,Good,2025-09-25
user_0122,51,Female,Shift Worker,9.677334824510583,25.618526999073165,11.29586182358375,1.520562454302378,9.003434398194731,2,6.06285884170148,1,18.340206342208877,2,18.84061737844103,0.27940506661889014,2.7209266963779197,0,Average,2025-09-15
user_0123,18,Female,Remote Worker,9.3803079137438,26.516340263146738,11.896648176890537,0.9207017648101181,20.718924832031792,1,0.6118318860122791,1,18.07066595684889,1,24.817463077262467,2.1797843242383106,0.7859979709085481,0,Good,2025-09-29
user_0124,42,Male,Shift Worker,8.422663308414537,23.648491982593363,8.071155291007898,0.6894961286140124,40.716141454328216,1,0.49094567422518054,0,19.08809651021934,2,24.07995939903867,3.396817358741103,2.87853487256817,0,Good,2025-09-18
user_0125,61,Male,Student,9.970522072790795,23.401520054900022,9.372042127690818,1.9793675756051403,3.687816578367974,1,2.668910100271067,1,19.809774711167908,0,21.328966724134443,5.826024643329784,6.728394340922454,0,Good,2025-10-04
user_0126,23,Male,Office Worker,5.761395685315168,19.25809607852507,1.0194917638402394,0.9381126178618053,21.729161038409075,3,0.049906322564929974,0,19.91361541071289,1,24.15768815792259,2.4277405200174766,5.999829467240106,1,Average,2025-10-02
user_0127,28,Female,Healthcare Worker,8.318687832450998,21.52318716047876,5.841874992929757,1.0167646939011414,17.605646093204825,3,2.3859931144842346,1,20.86319973351104,1,19.321168792061574,1.6490968278302391,6.215667806003796,0,Good,2025-10-02
user_0128,36,Female,Student,6.622218354031096,21.08198924656517,3.7042076005962628,3.2079416981495523,3.8894236702839375,1,1.9382576424197602,1,19.874055424091477,0,18.849570555910898,4.502415427989675,4.924331728315586,0,Good,2025-09-09
user_0129,28,Male,Office Worker,6.5870530315803055,21.382474323147992,3.9695273547282994,10.0,24.454052693797582,3,3.6203998369236383,1,20.48178488329185,1,20.60929993281744,3.3645245972702105,1.173286869941901,0,Average,2025-09-15
user_0130,18,Male,Student,8.765736851576452,22.19734112654738,6.963077978123831,2.776275980828002,7.992752364281111,3,7.333399359021609,2,19.442226963961858,2,20.75758958500701,10.0,7.924444388868918,1,Average,2025-10-04
user_0131,35,Female,Student,7.930442855933115,21.650236960145172,5.580679816078288,0.24031139657983527,16.727677742374723,3,5.5698762056062945,1,20.488220962325848,2,18.52194084233807,2.169409136041559,8.956318372567065,0,Average,2025-09-09
user_0132,22,Male,Office Worker,6.853555594910069,18.937260341323583,1.7908159362336526,0.23577802346565324,2.1463645477527002,2,0.13500958181322742,0,18.119449357711012,1,15.78230458719011,5.356979026577265,0.8634440172894079,1,Average,2025-10-03
user_0133,40,Female,Student,8.383497445845501,23.84623846101156,8.229735906857059,9.07382897229729,15.38540428764979,1,2.587604182047318,2,19.512882207762274,1,16.844057697955606,8.657012061093512,0.5591436987873412,0,Average,2025-09-18
user_0134,23,Female,Shift Worker,6.1769318562335345,20.56906255366835,2.7459944099018827,1.0584363441550784,9.148784073867843,3,2.0786685362899324,0,22.578229510777135,0,16.878400664667023,4.8871577158413695,10.0,0,Average,2025-09-20
user_0135,53,Female,Remote Worker,6.693166302916971,22.93064435540007,5.623810658317041,0.2897540289624203,43.20289152861205,2,1.042256911232695,0,17.828940125238177,2,23.025683592433438,2.6101736391616495,8.109642572527704,1,Average,2025-09-16
user_0136,25,Male,Retired,6.892062094512099,26.23334880554995,9.12541090006205,2.741715143276472,1.4666609436404245,2,0.27473445520332773,1,19.409018167746584,0,25.083336933873113,3.0526169311113245,8.948543467070081,0,Average,2025-09-10
user_0137,31,Female,Office Worker,4.150734671901954,20.84510773514444,0.9958424070463927,2.9316974139017518,13.558220092376805,3,1.5755355432116671,3,20.588274208163067,3,22.488236901070945,5.7874333712376735,8.699455649888048,1,Poor,2025-09-14
user_0138,44,Female,Office Worker,8.387425509398428,17.945482459056606,2.3329079684550322,3.1366778424693953,15.332139499737588,3,6.066839248371863,2,19.7451476408807,1,19.823311330220072,2.2641029846692384,3.1208101529066545,0,Average,2025-10-07
user_0139,20,Female,Student,6.0283602223178505,21.9851924006158,4.013552622933652,0.9334745900086978,32.275156929820916,3,4.856717754263669,0,21.618170923085398,1,20.592800272615865,5.011733842241056,4.158375438463559,1,Average,2025-10-08
user_0140,37,Female,Shift Worker,7.924446050430834,24.481727342997427,8.406173393428261,0.04567804165467334,21.349780489120683,2,0.8674009613204953,3,19.557747728542907,3,22.952757242635577,5.8072085194370775,3.153022621608382,0,Average,2025-09-26
user_0141,50,Female,Remote Worker,7.325331665412417,26.02502541759707,9.350357083009484,10.0,27.506266040455074,0,0.04076780149507192,2,16.0,0,19.50586262718414,5.923632576449202,0.2102557702884856,0,Average,2025-10-06
user_0142,18,Female,Student,7.218269203510835,20.28681072998565,3.5050799334964857,0.8666205285577975,37.52011359600071,3,0.8997542343026391,1,22.269870115638547,1,23.704350545556814,0.31688622243956976,5.473866265034608,0,Average,2025-09-30
user_0143,37,Male,Retired,8.50897436486103,23.39405860182574,7.903032966686773,3.381278707338483,49.54933750394587,1,2.6264185043408634,2,22.605039573717413,1,22.579015468408606,3.7949983094855693,2.8154740635967124,0,Average,2025-09-18
user_0144,38,Female,Student,7.713404472035443,21.662441177795905,5.375845649831348,3.6789606733502285,9.417404401641601,1,1.8134735039805943,1,21.42606151025443,0,15.0,5.41659825786619,4.173191810669319,0,Average,2025-09-14
user_0145,44,Female,Healthcare Worker,6.560606694935495,22.309292962252556,4.86989965718805,2.824882674575459,19.305988372935172,1,0.9224571373268312,1,16.0,1,19.18385688186407,7.332194105028032,2.7937631076072496,0,Good,2025-09-28
user_0146,20,Male,Remote Worker,8.714813491300278,27.25981802463066,11.974631515930938,1.1258585954522677,45.8314295559909,1,0.1133556037469997,0,21.17663231875835,1,20.119461166471734,0.1274574970947021,2.7076099504369053,0,Good,2025-09-23
user_0147,19,Female,Retired,6.832627885942808,19.794653408888724,2.6272812948315334,0.9486407730976979,113.79341563214315,3,1.113371716131574,0,19.79988128413743,2,23.28181970661988,2.0701457213590535,0.7539498333149403,0,Good,2025-09-20
user_0148,41,Female,Remote Worker,7.165446556820705,22.956731390690233,6.122177947510938,2.7314350896610766,55.072863346844514,1,0.9495603394452673,3,17.873634369582437,0,15.843903289067978,1.4004601859508023,1.3068766165149883,0,Good,2025-10-06
user_0149,38,Female,Retired,8.878180178729128,23.34184770917778,8.220027887906909,6.031888252481971,11.609179105019468,1,3.958252222337099,0,19.68409824245741,3,17.495732216054833,2.4832831886435676,0.6919539045435685,1,Average,2025-10-07
user_0150,38,Male,Office Worker,7.5957589691503795,24.454415384890826,8.050174354041204,8.79735588282769,5.427996916212825,0,1.5370091431619919,1,19.27657905765042,0,18.008270988685943,4.451946902621787,0.8709641628895614,0,Good,2025-09-28
user_0151,39,Male,Retired,8.501181002586835,22.67636967624761,7.177550678834443,0.3358324354722814,16.80385397349939,3,0.5601931299753647,3,20.262986706419763,0,18.066443975666164,7.4793814916969925,10.0,1,Average,2025-09-22
user_0152,26,Other,Student,8.51134005967418,23.054490971107384,7.565831030781567,0.5046475405892911,33.83517343160175,1,1.4902214598815384,1,20.584870283958182,0,19.312674797730086,3.4901751687102145,0.6647541265540778,0,Good,2025-09-12
user_0153,37,Female,Retired,7.927986924664947,21.795032578640775,5.723019503305721,8.686914779096757,16.959866933378468,1,0.10250708788547863,2,17.818781839666535,0,18.897743624277034,5.59203020001158,1.2548473006645458,0,Good,2025-09-16
user_0154,38,Male,Healthcare Worker,7.56240373457419,22.984428494241193,6.546832228815383,4.001506841426168,16.501557450187263,1,5.394080481271919,2,18.635097334885543,0,17.75937582009178,2.0007227105983776,3.5721493763096386,0,Good,2025-09-12
user_0155,26,Female,Retired,5.214819263781047,21.88225390410466,3.0970731678857106,6.4365856990333405,45.53955771524662,3,0.8927614075512592,1,19.393062165512475,3,17.9847238560871,0.5536247741976551,3.76826613002932,1,Average,2025-09-15
user_0156,57,Female,Healthcare Worker,8.047342431460441,23.618829401740893,7.666171833201332,0.6793193116499762,11.21207291141237,0,0.6498336140180051,1,16.0,1,21.829304368486305,2.0926878249735212,0.6688213613777484,0,Good,2025-10-01
user_0157,40,Female,Shift Worker,6.35306396580683,21.83470139512146,4.187765360928289,2.6571818017941267,49.11618305761106,0,0.6584179939027207,3,17.442533034069175,0,17.944877110333884,1.1931479432120486,6.314033322604036,0,Good,2025-09-25
user_0158,20,Female,Healthcare Worker,6.506960588936148,23.178780709023936,5.685741297960085,3.623336056713244,13.055794051537534,1,2.294628813159515,0,20.18339699517221,0,15.0,9.164088953415202,6.152245071944099,1,Average,2025-09-25
user_0159,42,Male,Remote Worker,7.645899707211471,22.447326935367037,6.093226642578507,3.4193519590475328,9.946097052171954,1,1.6280947176871483,3,21.63563111296092,2,18.286928699066117,2.3059391231011985,1.083654890483513,0,Average,2025-09-16
user_0160,23,Male,Student,9.53665534768615,24.526890451389903,10.063545799076053,1.5735147345118303,15.127945643792822,3,2.5127953056334813,0,19.696664380451807,2,20.62830784842628,2.797334860201949,1.3624544963438094,1,Average,2025-10-01
user_0161,44,Male,Student,7.593118894306166,22.407491297540723,6.000610191846889,0.046543870393244924,35.934108713675144,1,0.4682556795528306,2,18.363853837870817,0,19.578543411551763,3.8016817870502013,10.0,1,Good,2025-09-26
user_0162,48,Female,Office Worker,6.4508145569598385,19.308541557227613,1.759356114187451,2.6234752532720136,3.3669305884953267,0,0.5689692031749882,2,17.728069789990762,0,19.01799180437508,8.364604096804284,6.98725407502943,0,Average,2025-09-21
user_0163,25,Male,Office Worker,9.936547734234287,24.771458701285184,10.708006435519472,0.8754780971355436,5.466938964055604,3,0.26763711020906056,0,20.545804742493026,0,19.8246777200971,2.392100416211452,4.786625645589056,0,Good,2025-10-06
user_0164,46,Male,Retired,7.220318560916157,20.869681858447287,4.090000419363442,1.7948981200431011,75.62636281096368,0,1.5985352021994739,1,21.268889001915188,0,18.112655761440053,0.7148775990773596,0.3432478982877199,0,Good,2025-09-26
user_0165,39,Male,Office Worker,9.12093813629595,21.323220590432125,6.444158726728077,9.48047777850163,4.82419955627428,1,0.06091603673153288,2,22.50402414961289,0,20.21987353715904,2.0899613648811064,2.1669547259216824,0,Average,2025-09-20
user_0166,44,Female,Unemployed,7.804188742683452,21.427809670721714,5.231998413405165,1.5276573329091365,20.96746703433471,0,1.36576993841118,2,19.92809906508253,1,17.977766456755486,3.707140422132678,3.277580620420634,0,Good,2025-09-19
user_0167,57,Female,Office Worker,5.6798785772709275,24.973988567707472,6.653867144978399,5.494026820543326,21.646741902455723,3,2.037884213244392,1,18.709990613954652,0,18.485694441603524,2.9764961774644187,0.8301207468736757,1,Average,2025-09-15
user_0168,32,Male,Office Worker,7.288069590425555,18.65578641483835,1.9438560052639033,0.6267627935138896,16.815211882863302,1,3.322302985907585,2,18.684790339119687,1,22.808237637713326,8.118492514187682,2.3784711672265484,1,Average,2025-09-12
user_0169,25,Male,Remote Worker,9.416930285696838,28.147947360587988,13.564877646284828,3.3484398433889178,25.873003430566044,1,1.1921780055890858,2,19.935150067763484,0,15.0,4.786159055900672,3.675434880227537,0,Average,2025-09-24
user_0170,24,Female,Remote Worker,8.417973981794963,24.400902256318894,8.818876238113859,10.0,6.528493950462948,3,1.22979500759876,0,21.443762636576054,3,16.736155654867396,4.856459028881248,1.5862792360970006,0,Average,2025-09-23
user_0171,25,Male,Healthcare Worker,8.496126782227508,22.901830045432487,7.397956827659996,0.3223985292618829,20.111035414573717,2,0.16018531435935543,3,20.02768700190538,3,25.597397346801454,4.277288547915061,6.073726450566768,1,Average,2025-09-10
user_0172,34,Male,Shift Worker,7.101703635049103,22.401190798890685,5.502894433939787,0.02506423837573457,11.637275868202043,3,1.6664753621435504,2,19.25657632924888,1,19.358643136810176,2.2890382613696234,7.341581216516438,0,Good,2025-10-02
user_0173,39,Male,Remote Worker,6.114514009828374,23.01399733474378,5.1285113445721535,1.7052730704752066,27.093135719362078,3,2.582729700275003,1,19.461979087874365,1,20.869170085217167,1.766462490517109,1.563938647241588,1,Good,2025-09-09
user_0174,38,Male,Office Worker,7.30141820386003,23.43802037108281,6.739438574942842,0.29159998721582997,3.806165690526143,3,0.420871129130013,0,18.613757833638786,1,18.505874100318326,10.0,7.2968948116567045,0,Average,2025-10-05
user_0175,44,Male,Unemployed,6.513836105493142,23.661388054710102,6.175224160203243,4.139557658687283,21.150316480939072,3,0.8204588908135633,2,19.387531111383673,1,19.616244867211535,7.409601239059217,0.43736958065928677,0,Average,2025-09-11
user_0176,35,Female,Unemployed,6.1654558020073,23.500088038806208,5.665543840813509,7.379424698688947,5.122473629267476,1,2.738030254930361,0,16.4708908068138,2,20.653067982215656,8.71767769942131,7.273952438585768,1,Poor,2025-09-12
user_0177,52,Male,Remote Worker,7.883908176466195,22.66124522625945,6.545153402725646,1.7075947671637133,8.165530152628532,2,2.09655081543546,0,19.323253824527693,1,24.958999377379836,7.19865569196341,0.6630399119508776,1,Average,2025-09-28
user_0178,31,Female,Office Worker,9.107512983507137,22.144790843446813,7.252303826953948,0.8980967474859578,6.170215591737639,2,0.4179447126826655,2,23.0,2,20.687390297606587,0.32623769692382976,0.346273475116932,0,Average,2025-09-13
user_0179,67,Male,Remote Worker,7.520956052854677,22.22770808942368,5.748664142278358,1.7096220976000365,5.047941199490435,2,0.7997765776660357,0,17.6719345772554,3,21.865333274731213,2.7741688622727434,4.106380509576108,0,Good,2025-10-03
user_0180,42,Female,Student,5.674083128580513,22.149165095365174,3.8232482239456864,3.8560672558681786,43.676004002587895,2,0.32070561260484703,1,20.060755717502506,1,18.196084351603872,0.009379601620991574,2.554161507391447,0,Good,2025-09-29
user_0181,24,Female,Student,8.443030434290216,24.540786174360715,8.983816608650933,0.027286198821685828,8.411570784767218,3,0.21490042653278407,0,21.777364480369275,1,15.190799243422687,1.0851060679905076,9.539113129743612,0,Average,2025-09-21
user_0182,22,Male,Office Worker,9.089398232319605,23.56840210010555,8.657800332425154,2.670801816868434,65.47482297601344,3,4.840947549780638,0,22.42032290907619,0,18.689742701518874,0.34491096805396726,1.8051307146325877,0,Good,2025-09-27
user_0183,40,Female,Healthcare Worker,4.995425278742387,17.207300457604298,22.202725736346686,2.8502537335564373,87.60279341130455,2,2.5764328173520896,1,19.10351776688973,0,16.22425127719753,3.9204880194580527,1.3539497383281192,1,Average,2025-09-10
user_0184,32,Male,Retired,7.488790746912619,23.68062139775357,7.16941214466619,3.045750724059504,21.172642511962845,3,2.1408926855927373,3,16.795024119466923,1,19.12400999958044,3.391493205425388,2.7784722963281085,0,Average,2025-09-20
user_0185,43,Other,Remote Worker,7.339653071915254,22.850525150493795,6.190178222409049,0.8313030690792048,3.8579667595057154,1,0.07499328761835193,0,19.900847926273144,0,19.93273641131538,6.226475138516548,2.434828455197603,0,Good,2025-09-20
user_0186,40,Male,Remote Worker,5.972434946030826,22.466324238397384,4.438759184428211,3.7558434978970094,11.732026993870788,3,2.7842434093819546,2,19.692943035981642,2,21.870131506879183,6.149503741750569,1.6889888499697183,0,Average,2025-09-27
user_0187,34,Male,Healthcare Worker,8.13938426926288,21.800666784440004,5.940051053702884,0.287522866817508,39.954075755432186,3,0.8644977885628522,1,18.981500437985996,0,22.006643219279383,8.370332624703597,4.733300420452817,1,Average,2025-09-22
user_0188,24,Male,Office Worker,7.695213524186291,24.523402895974826,8.21861642016112,0.6666956627681953,11.44755780871671,1,0.8383020387100849,0,20.29973181567349,1,22.80581658765583,0.16621560080897965,5.701169312659148,0,Good,2025-09-24
user_0189,18,Other,Office Worker,7.685283293700621,24.205547631821144,7.890830925521765,6.298199285341562,2.275956440105039,3,1.5814157703046228,0,20.715520667526597,1,17.71605628982268,0.03676385236267947,7.668854575730488,0,Average,2025-09-16
user_0190,29,Female,Unemployed,5.715003033419132,21.108820197917503,2.8238232313366325,4.026524125935988,20.342502459723946,0,0.1915977323759571,3,21.042642988155777,1,20.648152541829187,5.248259165808664,10.0,0,Average,2025-09-25
user_0191,45,Female,Student,7.2907060050014785,23.232694116824163,6.523400121825642,0.04152269657677945,46.62775383120333,2,2.1198605445462846,2,19.979714565359878,1,19.432033127542724,3.024735879131376,1.2405625798006854,0,Good,2025-10-05
user_0192,37,Male,Retired,7.856507164795927,20.751017877825685,4.60752504262161,0.8565582794510423,39.73186257229725,0,1.3099728634824306,1,19.173471510748307,2,18.145280315528353,0.8770830694907844,5.036441034816958,0,Good,2025-10-08
user_0193,20,Female,Shift Worker,6.035211676226315,20.016687303379925,2.0518989796062392,0.723947322775418,4.813029113800425,3,0.41304022121092526,0,21.076418252478927,1,15.478312626556226,3.2054073660741205,2.005206059654455,0,Average,2025-09-08
user_0194,37,Male,Healthcare Worker,9.239184545920722,21.371908995738064,6.611093541658786,0.9474477428078334,27.92688833599521,0,0.31281141003241547,2,19.072453727587707,1,20.572516778084786,2.9432942333204424,4.521427084392936,1,Good,2025-09-29
user_0195,39,Female,Remote Worker,7.20079893801203,24.052308250288966,7.253107188300994,0.8533011433713673,6.227701498711446,3,0.3054685357787615,0,20.46303825230298,0,24.37306474156822,4.148856903197542,2.5849146127596585,0,Average,2025-10-01
user_0196,24,Male,Healthcare Worker,8.064939224308356,24.215625081676954,8.280564305985308,0.1936997109699441,6.154149077793608,2,0.11738305644063902,0,19.55883574678525,1,20.051924879403195,3.7402508441684335,10.0,1,Average,2025-09-11
user_0197,36,Male,Retired,8.811907308497606,23.423553756175128,8.235461064672734,1.8426781660264064,51.80107909343394,3,1.3293642730470423,2,19.609587288224343,2,26.255159446843102,4.154955314013909,5.22110160299252,0,Average,2025-09-29
user_0198,35,Male,Retired,5.5936601763685,23.805172416326396,5.398832592694895,3.9585266900978118,7.181019337303302,3,2.752139917266402,2,17.064392126824156,1,19.571969881954015,5.350759056709849,10.0,1,Poor,2025-10-06
user_0199,21,Male,Healthcare Worker,5.185786720956672,23.429120916806927,4.614907637763601,2.799789797084752,7.637576394162263,1,0.03530623483166426,0,19.945134295814277,2,19.785497242935122,1.4688098033593224,7.20650109403872,0,Average,2025-09-25
user_0200,39,Female,Office Worker,4.787591540804548,21.345333128598686,2.132924669403234,3.352208202909441,0.01634010785175923,1,0.07536915112612533,3,20.351233081694968,1,18.809149739076517,0.8682815313533093,9.32809726947212,0,Average,2025-10-02
user_0201,41,Male,Shift Worker,9.322949649188088,23.27746058041309,8.60041022960118,0.2538944904845849,51.134513332218056,3,1.275650125069284,0,17.949397699937897,0,23.742874200422445,2.5452870720368264,6.737059588993396,1,Average,2025-09-16
user_0202,47,Female,Retired,6.462191381561808,23.940737145409827,6.402928526971635,9.077999869902042,39.327024371614584,0,2.5680008967247643,0,19.019849285474873,0,22.964906862447922,1.289922588964729,2.458520738316371,1,Good,2025-10-02
user_0203,47,Male,Office Worker,10.530196588953748,23.857724393664434,10.387920982618184,5.469598719474868,24.67647779806467,0,0.5934330693432749,1,16.0,1,19.040964260035842,6.062137637890441,1.1602780984460126,0,Average,2025-09-28
user_0204,18,Female,Shift Worker,7.074350402360982,24.64004406865436,7.714394471015339,4.905656998464593,34.683949557994936,2,0.8603797187637013,0,18.447888837202015,1,15.0,6.240440632103461,1.8501752151296085,1,Average,2025-09-18
user_0205,23,Male,Shift Worker,7.3844914252286,23.774946924961913,7.159438350190513,5.194542160964192,4.1232979434157455,3,1.8143968721981008,1,18.840288165829147,2,21.861045456155768,5.297986115857559,0.0817751603594839,0,Average,2025-09-11
user_0206,41,Male,Remote Worker,8.83068861719499,23.13260677357485,7.96329539076984,8.096253579589153,15.327162345627388,3,0.4807478143012941,1,19.65262657615746,0,17.730641156093725,2.7998296769089643,2.9692922831516415,1,Average,2025-09-17
user_0207,41,Female,Student,10.049446724126808,24.42627042896957,10.475717153096376,2.3574587035501056,10.816516462108568,2,0.040453164474497705,2,20.000113518589067,1,19.74246034498855,4.66082385843481,2.8132571658177374,0,Average,2025-09-21
user_0208,41,Male,Remote Worker,9.69243397122938,22.45226173335169,8.144695704581068,0.6704884073980412,2.4617335898551893,3,1.9933322362159343,2,19.415916651089706,1,17.805731197629036,2.53672566598115,2.9798716335841657,0,Good,2025-09-13
user_0209,80,Male,Retired,8.28608052800953,20.912625627790106,5.198706155799634,2.877466370392735,16.64464770103253,1,0.9825638577462422,0,17.926109925668932,1,16.658773099034427,3.9864936032780594,10.0,0,Average,2025-09-22
user_0210,41,Female,Office Worker,8.333353414573672,22.206479464901225,6.539832879474897,4.074654558704506,63.37543199264818,2,1.3039532810982992,3,18.93134737747688,0,18.038835229464453,4.395383001149879,9.696932508040511,0,Good,2025-09-08
user_0211,48,Female,Office Worker,7.207056251133918,21.159175239348393,4.36623149048231,4.017286597120202,1.0220894690249744,1,2.0303582050184983,1,20.57406862356074,0,18.6672172542808,4.030585327416903,0.7055779624059078,1,Average,2025-10-08
user_0212,46,Male,Unemployed,7.648339260554785,21.284679105046113,4.933018365600898,2.2109776235901455,8.613751335096474,3,1.6869609276523234,1,19.81922977032458,0,20.48116603713208,4.500376748042221,1.8410530222803019,0,Good,2025-10-01
user_0213,42,Male,Office Worker,6.539262626143269,22.239866392712067,4.779129018855336,0.21274432076111122,5.815360727076993,3,0.34578479892140224,1,18.999081605541956,0,19.18351766777576,5.77112886728534,2.20628617543701,0,Good,2025-10-06
user_0214,31,Female,Retired,5.751113505326363,21.07364414220007,2.8247576475264324,1.3914107722688833,6.800030017423599,2,0.6519108220603137,1,21.43994924286189,0,17.476861518024382,2.348348433187188,1.7884805345825254,0,Average,2025-10-01
user_0215,44,Male,Healthcare Worker,6.669044187490796,21.94566924664973,4.614713434140526,7.606072376109799,59.76753205961646,3,0.202201397242616,2,22.42496256149415,0,16.429652148511526,6.154395467271881,6.407783464214661,1,Poor,2025-09-16
user_0216,25,Male,Office Worker,6.109781619403117,19.091493599483186,1.2012752188863018,2.634449134119245,15.78103998144178,2,0.2781954568892848,0,18.631386324649494,1,19.5726785319263,2.4381522445202624,2.9696662650384287,0,Good,2025-09-24
user_0217,32,Male,Retired,6.939432201378191,22.88392867327129,5.823360874649481,2.318727414104659,15.698007391531013,3,1.6914241517799768,1,20.283765105315766,1,20.510436741320703,2.206854326211689,3.3954613112925154,0,Good,2025-10-02
user_0218,29,Female,Healthcare Worker,8.3423734590679,22.502169855652003,6.844543314719903,0.9394243457575915,35.73794367259663,2,3.91232656422941,3,23.0,3,16.87857653154822,10.0,7.669659737882747,1,Average,2025-09-13
user_0219,35,Female,Healthcare Worker,7.8672654534418465,21.029240464077258,4.896505917519104,1.3787293606594415,4.195447252807462,2,4.934453844106204,0,19.92030831157529,0,22.260052601011587,10.0,6.5581073810365265,0,Average,2025-09-24
user_0220,62,Male,Office Worker,7.384951986486014,23.68664220317833,7.071594189664346,6.771289380177017,16.69992067726198,1,0.9897949720207693,0,18.673163954246416,1,20.887373555380638,0.18701976330246564,0.5672291356165181,0,Good,2025-10-07
user_0221,18,Male,Shift Worker,9.249923486260837,24.187626247727806,9.437549733988646,3.294004853238196,14.052324458787227,3,0.40693020502669347,0,20.41639909015958,1,20.605952585495498,3.7569354626862856,5.005859422804775,1,Average,2025-09-11
user_0222,43,Male,Office Worker,4.897406198358059,19.606392244135847,0.5037984424939062,4.644845379224881,22.714928251022666,3,0.16748770169990634,0,20.235272276236113,0,17.653160795180366,2.618287595790119,2.2868070218896306,0,Average,2025-10-05
user_0223,18,Female,Office Worker,6.574006524512193,21.127095398580813,3.701101923093006,1.8173074392638955,180.0,3,3.35170007172965,2,21.632348749824825,2,22.910332133268156,3.9927749175301104,1.3962383611807534,1,Average,2025-09-28
user_0224,29,Male,Unemployed,6.026000149184987,21.115543770382864,3.1415439195678516,2.9847619720650655,36.682068086819335,1,1.7290883431642305,3,18.632849688746226,0,16.422787764439533,7.318999975110162,0.20525242423914417,1,Average,2025-09-17
user_0225,48,Male,Office Worker,4.466949623954639,20.808174418004043,1.2751240419586836,0.8565876095890146,12.681869346608648,1,1.4446216157639866,2,19.460274557566756,3,15.0,9.024129714955778,2.671864098342982,0,Average,2025-10-04
user_0226,35,Female,Remote Worker,7.5819966074507095,23.993054715477147,7.575051322927855,3.667029841811953,43.94164098071269,3,2.2811936589804414,0,16.095753203253885,2,22.67167974612129,3.0174374817938654,1.756728863399925,0,Average,2025-09-28
user_0227,22,Male,Office Worker,6.881861006606036,22.151112950208955,5.032973956814992,1.6737586839670868,4.679584809029201,3,2.429914005604045,0,20.18602507506775,1,16.767877812154452,1.310429279617178,1.1588059854062343,0,Good,2025-09-24
user_0228,26,Female,Remote Worker,8.797989351611635,22.0238732856409,6.821862637252536,1.7531232597119257,0.7734337224684303,3,3.5970637347414076,1,19.14596710926689,1,15.0,2.773918197983487,4.745471139052071,0,Good,2025-09-27
user_0229,43,Male,Student,6.6605220103701255,18.893047744067843,1.5535697544379694,3.143663343159611,5.717988345773656,0,0.0867835999198947,0,20.008766368703228,1,16.53684800734853,3.121905018392122,5.869764091843468,1,Average,2025-09-14
user_0230,26,Male,Unemployed,5.588121582985014,23.643752454376607,5.231874037361621,8.259799641329215,10.403480208307709,3,2.752851526591807,1,18.015429209288463,1,20.2058655131913,9.21796393924364,1.1230351433732664,0,Average,2025-09-12
user_0231,37,Male,Healthcare Worker,9.13586757145246,20.26933488926375,5.405202460716211,0.19843974927689723,17.86339525276401,3,2.8542318826480555,3,18.73152403431136,1,17.941607105653045,8.129918205253563,0.20284727150840778,0,Average,2025-09-19
user_0232,35,Female,Office Worker,8.575153105412095,22.607878734479392,7.183031839891488,5.224509495621455,23.871185773517833,3,0.5055922044397931,0,20.94981637578092,0,15.0,4.450909568926755,7.555356148829394,0,Average,2025-10-02
user_0233,27,Female,Student,8.344545056215921,22.999278488324745,7.343823544540665,1.0375573444384067,60.3674637447983,3,2.0457888954885264,3,19.485500272833626,0,21.457622084895952,1.1782341880011913,0.04003868492047911,0,Good,2025-09-13
user_0234,60,Female,Office Worker,7.886922084364704,24.949185472509573,8.836107556874275,1.7605263876836892,17.826299813993444,0,0.3771139238267266,0,16.0,1,20.18737474689243,1.0418277982839488,10.0,0,Good,2025-09-25
user_0235,42,Male,Healthcare Worker,5.735262802810663,20.1441232815856,1.8793860843962626,0.06647097596840817,17.392543247398816,0,4.754095506902873,1,19.886299729693476,1,20.890218331885286,0.10196740872140767,3.9513604092152375,1,Average,2025-10-08
user_0236,18,Female,Office Worker,5.1153641670006,17.064878119522515,22.180242286523114,1.0745113757089164,1.288728173089216,3,0.06798981365697349,1,19.620206510361047,2,19.747250693864988,7.075539077950689,1.5535272594141594,1,Average,2025-10-02
user_0237,37,Male,Retired,8.49625002937173,22.83092918055665,7.3271792099283815,2.095270684402888,0.8883881641178746,2,1.3005111904994917,0,19.221171845890655,0,25.16937354696428,3.79560198373822,1.131987777042803,0,Good,2025-10-07
user_0238,27,Male,Healthcare Worker,10.816434909283005,25.740920126719537,12.55735503600254,0.173446958543865,20.027217933411723,3,0.3642516648172799,1,19.40519562030611,2,23.56743779070989,1.1797186153992307,0.03618584149724586,0,Average,2025-09-24
